"","id","first_name","height_feet","height_inches","last_name","position","weight_pounds","team.id","team.abbreviation","team.city","team.conference","team.division","team.full_name","team.name"
"1050",1521,"Ime",NA,NA,"Udoka","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"1051",1522,"Matt",NA,NA,"Barnes","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"1052",1523,"Maurice",NA,NA,"Carter","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"1053",1524,"Desmond",NA,NA,"Penigar","",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"1054",1525,"Hiram",NA,NA,"Fuller","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"1055",1526,"Josh",NA,NA,"Davis","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"1056",1527,"Desmond",NA,NA,"Ferguson","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"1057",1528,"Sasha",NA,NA,"Vujacic","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"1058",1529,"Carlos",NA,NA,"Delfino","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"1059",1530,"Kevin",NA,NA,"Martin","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1060",1531,"Erik",NA,NA,"Daniels","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1061",1532,"DJ",NA,NA,"Mbenga","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"1062",1533,"Jameer",NA,NA,"Nelson","",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"1063",1534,"Kirk",NA,NA,"Snyder","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"1064",1535,"Kris",NA,NA,"Humphries","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"1065",1536,"Nick",NA,NA,"Collison","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1066",1537,"Robert",NA,NA,"Swift","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1067",1538,"Damien",NA,NA,"Wilkins","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1068",1539,"Lionel",NA,NA,"Chalmers","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"1069",1540,"Quinton",NA,NA,"Ross","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"1070",1541,"Josh",NA,NA,"Smith","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"1071",1542,"Josh",NA,NA,"Childress","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"1072",1543,"Royal",NA,NA,"Ivey","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"1073",1544,"Jackson",NA,NA,"Vroman","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1074",1545,"Yuta",NA,NA,"Tabuse","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1075",1546,"Peter",NA,NA,"John Ramos","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"1076",1547,"Sebastian",NA,NA,"Telfair","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"1077",1548,"Andris",NA,NA,"Biedrins","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1078",1549,"Rafael",NA,NA,"Araujo","",NA,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"1079",1550,"Matt",NA,NA,"Bonner","",NA,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"1080",1551,"Beno",NA,NA,"Udrih","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1081",1552,"Tony",NA,NA,"Allen","",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"1082",1553,"Al",NA,NA,"Jefferson","",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"1083",1554,"David",NA,NA,"Harrison","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"1084",1555,"John",NA,NA,"Edwards","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"1085",1556,"Luke",NA,NA,"Jackson","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"1086",1557,"Anderson",NA,NA,"Varejao","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"1087",1558,"Nenad",NA,NA,"Krstic","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"1088",1559,"Emeka",NA,NA,"Okafor","F",NA,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"1089",1560,"Bernard",NA,NA,"Robinson","",NA,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"1090",1561,"Andres",NA,NA,"Nocioni","F",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1091",1562,"Ben",NA,NA,"Gordon","G",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1092",1563,"Jared",NA,NA,"Reiner","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1093",1564,"Chris",NA,NA,"Duhon","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1094",1565,"Mario",NA,NA,"Kasun","",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"1095",1566,"Pape",NA,NA,"Sow","",NA,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"1096",1567,"Geno",NA,NA,"Carlisle","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"1097",1568,"Awvee",NA,NA,"Storey","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"1098",1569,"Tim",NA,NA,"Pickett","",NA,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans"
"1099",1570,"Matt",NA,NA,"Freije","",NA,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans"
"1100",1571,"Andre",NA,NA,"Barrett","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"1101",1572,"Justin",NA,NA,"Reed","",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"1102",1573,"Donta",NA,NA,"Smith","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"1103",1574,"Delonte",NA,NA,"West","",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"1104",1575,"Horace",NA,NA,"Jenkins","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"1105",1576,"Corsley",NA,NA,"Edwards","",NA,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans"
"1106",1577,"Antonio",NA,NA,"Burks","",NA,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies"
"1107",1578,"Tony",NA,NA,"Bobbitt","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"1108",1579,"Luis",NA,NA,"Flores","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1109",1580,"Ibrahim",NA,NA,"Kutluay","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1110",1581,"Ha",NA,NA,"Ha","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"1111",1582,"James",NA,NA,"Thomas","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"1112",1583,"Andre",NA,NA,"Emmett","",NA,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies"
"1113",1584,"Brandin",NA,NA,"Knight","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"1114",1585,"Billy",NA,NA,"Thomas","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"1115",1586,"Viktor",NA,NA,"Khryapa","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"1116",1587,"Dorell",NA,NA,"Wright","",NA,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"1117",1588,"Maurice",NA,NA,"Baker","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"1118",1589,"Pavel",NA,NA,"Podkolzin","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"1119",1590,"Jackie",NA,NA,"Butler","",NA,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"1120",1591,"Mark",NA,NA,"Jones","",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"1121",1592,"Fabricio",NA,NA,"Oberto","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1122",1594,"Deng",NA,NA,"Gai","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"1123",1595,"Josh",NA,NA,"Powell","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"1124",1596,"Dijon",NA,NA,"Thompson","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1125",1597,"Francisco",NA,NA,"Garcia","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1126",1598,"Ronnie",NA,NA,"Price","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1127",1599,"Brandon",NA,NA,"Bass","",NA,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans"
"1128",1600,"Arvydas",NA,NA,"Macijauskas","",NA,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans"
"1129",1601,"Deron",NA,NA,"Williams","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"1130",1602,"Robert",NA,NA,"Whaley","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"1131",1603,"Earl",NA,NA,"Barron","",NA,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"1132",1604,"Wayne",NA,NA,"Simien","",NA,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"1133",1605,"Matt",NA,NA,"Walsh","",NA,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"1134",1606,"Lawrence",NA,NA,"Roberts","",NA,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies"
"1135",1607,"Hakim",NA,NA,"Warrick","",NA,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies"
"1136",1608,"Andrew",NA,NA,"Bynum","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"1137",1609,"Linas",NA,NA,"Kleiza","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1138",1610,"Daniel",NA,NA,"Ewing","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"1139",1611,"James",NA,NA,"Singleton","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"1140",1612,"Yaroslav",NA,NA,"Korolev","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"1141",1613,"Boniface",NA,NA,"Ndong","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"1142",1614,"Johan",NA,NA,"Petro","C",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1143",1615,"Sean",NA,NA,"May","",NA,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"1144",1616,"Sarunas",NA,NA,"Jasikevicius","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"1145",1617,"Danny",NA,NA,"Granger","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"1146",1618,"Travis",NA,NA,"Diener","",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"1147",1619,"Jarrett",NA,NA,"Jack","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"1148",1620,"Martell",NA,NA,"Webster","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"1149",1621,"Rashad",NA,NA,"McCants","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"1150",1622,"Nate",NA,NA,"Robinson","",NA,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"1151",1623,"Ryan",NA,NA,"Gomes","",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"1152",1624,"Orien",NA,NA,"Greene","",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"1153",1625,"Donell",NA,NA,"Taylor","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"1154",1626,"Joey",NA,NA,"Graham","F",NA,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"1155",1627,"Charlie",NA,NA,"Villanueva","",NA,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"1156",1628,"Jason",NA,NA,"Maxiell","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"1157",1629,"Luther",NA,NA,"Head","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"1158",1630,"Salim",NA,NA,"Stoudamire","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"1159",1631,"Esteban",NA,NA,"Batista","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"1160",1632,"Chris",NA,NA,"Taft","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1161",1633,"Aaron",NA,NA,"Miles","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1162",1634,"Devin",NA,NA,"Green","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"1163",1635,"Monta",NA,NA,"Ellis","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1164",1636,"Kevin",NA,NA,"Burleson","",NA,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"1165",1637,"Sergei",NA,NA,"Monia","G",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"1166",1638,"Andre",NA,NA,"Owens","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"1167",1639,"Eddie",NA,NA,"Basden","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1168",1640,"Martynas",NA,NA,"Andriuskevicius","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"1169",1641,"David",NA,NA,"Lee","",NA,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"1170",1642,"Von",NA,NA,"Wafer","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"1171",1643,"Andray",NA,NA,"Blatche","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"1172",1644,"Melvin",NA,NA,"Sanders","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1173",1645,"Shavlik",NA,NA,"Randolph","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"1174",1646,"Sharrod",NA,NA,"Ford","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1175",1647,"Alan",NA,NA,"Anderson","",NA,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"1176",1648,"Julius",NA,NA,"Hodge","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1177",1649,"Rawle",NA,NA,"Marshall","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"1178",1650,"Alex",NA,NA,"Scales","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1179",1651,"Gerald",NA,NA,"Fitch","",NA,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"1180",1652,"Ike",NA,NA,"Diogu","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1181",1653,"Antoine",NA,NA,"Wright","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"1182",1654,"Anthony",NA,NA,"Roberson","",NA,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies"
"1183",1655,"Stephen",NA,NA,"Graham","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"1184",1656,"John",NA,NA,"Lucas III","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"1185",1657,"Randy",NA,NA,"Holcomb","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1186",1658,"Sean",NA,NA,"Banks","",NA,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans"
"1187",1659,"Alex",NA,NA,"Acker","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"1188",1660,"Bracey",NA,NA,"Wright","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"1189",1661,"Chuck",NA,NA,"Hayes","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"1190",1662,"Ronny",NA,NA,"Turiaf","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"1191",1663,"Dwayne",NA,NA,"Jones","",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"1192",1664,"James",NA,NA,"Lang","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"1193",1665,"Noel",NA,NA,"Felix","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1194",1666,"Luke",NA,NA,"Schenscher","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1195",1667,"Will",NA,NA,"Bynum","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1196",1668,"Anthony",NA,NA,"Grundy","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"1197",1669,"Derrick",NA,NA,"Zimmerman","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"1198",1670,"Jordan",NA,NA,"Farmar","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"1199",1671,"Tyrus",NA,NA,"Thomas","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1200",1672,"Chris",NA,NA,"Quinn","",NA,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"1201",1673,"Robert",NA,NA,"Hite","",NA,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"1202",1674,"Cedric",NA,NA,"Simmons","",NA,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans"
"1203",1675,"Hilton",NA,NA,"Armstrong","",NA,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans"
"1204",1676,"Leon",NA,NA,"Powe","",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"1205",1677,"Randy",NA,NA,"Foye","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"1206",1678,"Craig",NA,NA,"Smith","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"1207",1679,"Patrick",NA,NA,"O'Bryant","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1208",1680,"Damir",NA,NA,"Markota","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"1209",1681,"David",NA,NA,"Noel","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"1210",1682,"Paul",NA,NA,"Davis","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"1211",1683,"Renaldo",NA,NA,"Balkman","",NA,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"1212",1684,"Mardy",NA,NA,"Collins","",NA,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"1213",1685,"Alexander",NA,NA,"Johnson","",NA,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies"
"1214",1686,"Steve",NA,NA,"Novak","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"1215",1687,"Vassilis",NA,NA,"Spanoulis","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"1216",1688,"Ronnie",NA,NA,"Brewer","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"1217",1689,"Brandon",NA,NA,"Roy","G",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"1218",1690,"Mouhamed",NA,NA,"Sene","C",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1219",1691,"Mickael",NA,NA,"Gelabale","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1220",1692,"Adam",NA,NA,"Morrison","",NA,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"1221",1693,"Walter",NA,NA,"Herrmann","",NA,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"1222",1694,"Shelden",NA,NA,"Williams","F",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"1223",1695,"Solomon",NA,NA,"Jones","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"1224",1696,"Cedric",NA,NA,"Bozeman","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"1225",1697,"Rodney",NA,NA,"Carney","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"1226",1698,"Ivan",NA,NA,"McFarlin","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"1227",1699,"Jorge",NA,NA,"Garbajosa","",NA,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"1228",1700,"Andrea",NA,NA,"Bargnani","",NA,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"1229",1701,"Marcus",NA,NA,"Williams","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"1230",1702,"Hassan",NA,NA,"Adams","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"1231",1703,"Mile",NA,NA,"Ilic","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"1232",1704,"Yakhouba",NA,NA,"Diawara","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1233",1705,"Maurice",NA,NA,"Ager","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"1234",1706,"Pops",NA,NA,"Mensah-Bonsu","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"1235",1707,"Sergio",NA,NA,"Rodriguez","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"1236",1708,"Shannon",NA,NA,"Brown","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"1237",1709,"Dee",NA,NA,"Brown","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"1238",1710,"Andreas",NA,NA,"Glyniadakis","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1239",1711,"Bobby",NA,NA,"Jones","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"1240",1712,"Roger",NA,NA,"Powell","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"1241",1713,"Tarence",NA,NA,"Kinsey","",NA,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies"
"1242",1714,"Allan",NA,NA,"Ray","",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"1243",1715,"Quincy",NA,NA,"Douby","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1244",1716,"Daniel",NA,NA,"Gibson","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"1245",1717,"Marcus",NA,NA,"Vinicius","",NA,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans"
"1246",1718,"Chris",NA,NA,"McCray","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"1247",1719,"Desmon",NA,NA,"Farmer","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1248",1720,"Steven",NA,NA,"Smith","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"1249",1721,"Lynn",NA,NA,"Greer","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
